Tiempo,Flujo
2454954.2301377654,401208.0
2454954.2308188872,401349.06
2454954.231500109,401226.66
2454954.232181231,401503.88
2454954.232862253,401205.0
2454954.233543375,401366.2
2454954.234224597,401370.22
2454954.234905719,401312.3
2454954.2355868407,401309.34
2454954.2362680626,401412.38
2454954.2369491844,401091.47
2454954.2376304064,401428.9
2454954.238311428,401328.53
2454954.23899255,401445.28
2454954.239673672,401342.1
2454954.2403548937,401259.5
2454954.2410360156,401558.97
2454954.2417171374,401536.56
2454954.2423983593,401324.7
2454954.243079481,401270.72
2454954.243760603,401340.3
2454954.244441725,401528.75
2454954.2451228467,401262.16
2454954.2458039685,401409.9
2454954.2464850903,401308.38
2454954.2471663123,401346.72
2454954.247847434,401238.6
2454954.248528556,401337.1
2454954.249209778,401491.03
2454954.2498907996,401306.0
2454954.2505719215,401239.3
2454954.2512531434,401374.28
2454954.2519342653,401383.5
2454954.252615387,401427.62
2454954.253296609,401283.9
2454954.253977731,401129.62
2454954.2546588527,401393.03
2454954.255339875,401355.06
2454954.256021097,401487.12
2454954.2567022187,401302.5
2454954.25738344,401265.75
2454954.258064562,401233.66
2454954.2587456843,401372.47
2454954.259426906,401219.44
2454954.260108028,401230.72
2454954.26078905,401225.1
2454954.2614702717,401476.22
2454954.2621513936,401370.06
2454954.2628325154,401371.4
2454954.2635137374,401398.03
2454954.264194859,401402.38
2454954.264876081,401175.03
2454954.265557203,401487.12
2454954.2662382247,401179.53
2454954.2669193465,401505.5
2454954.2676005685,401454.56
2454954.2682816903,401502.9
2454954.268962812,401324.7
2454954.269644034,401433.47
2454954.270325156,401335.62
2454954.2710062778,401249.6
2454954.2716873996,401330.03
2454954.2723685214,401621.78
2454954.2730496433,401500.6
2454954.273730865,401405.7
2454954.274411987,401350.66
2454954.275093109,401317.4
2454954.2757742307,401237.66
2454954.2764554527,401339.47
2454954.2771364744,401313.1
2454954.277817596,401327.5
2454954.278498818,401245.6
2454954.27917994,401486.8
2454954.279861062,401264.0
2454954.280542284,401228.5
2454954.2812234056,401291.0
2454954.2819045275,401441.97
2454954.2825855496,401417.78
2454954.2832667716,401277.25
2454954.283947893,401223.72
2454954.2846290153,401516.3
2454954.2853102367,401209.62
2454954.285991359,401325.1
2454954.2866725805,401368.9
2454954.287353703,401315.9
2454954.2880347245,401239.4
2454954.2887158464,401223.88
2454954.2893970683,401226.5
2454954.29007819,401296.5
2454954.290759412,401293.75
2454954.291440534,401347.9
2454954.292121656,401293.28
2454954.2928028773,401355.7
2454954.2934838994,401274.1
2454954.2941650213,401249.47
2454954.294846243,401137.3
2454954.295527365,401495.38
2454954.296208487,401156.5
2454954.296889709,401373.38
2454954.2975708307,401196.75
2454954.2982519525,401384.25
2454954.298932974,401370.25
2454954.299614196,401170.12
2454954.300295318,401237.84
2454954.30097654,401317.7
2454954.301657662,401293.62
2454954.3023387836,401125.34
2454954.3030199055,401369.0
2454954.3037011274,401294.66
2454954.304382149,401277.88
2454954.305063271,401314.44
2454954.305744493,401257.47
2454954.3064256147,401268.25
2454954.3071067366,401233.03
2454954.3077879585,401324.7
2454954.3084690804,401360.66
2454954.309150202,401318.47
2454954.309831324,401342.66
2454954.310512446,401270.53
2454954.3111935677,401342.84
2454954.31187469,401431.3
2454954.3125559115,401427.1
2454954.3132370333,401557.84
2454954.313918155,401330.62
2454954.314599377,401211.16
2454954.315280499,401330.6
2454954.315961521,401380.8
2454954.3166427426,401390.97
2454954.3173238644,401233.06
2454954.3180049867,401205.8
2454954.318686208,401230.5
2454954.3193673305,401288.06
2454954.320048552,401376.4
2454954.320729674,401319.5
2454954.321410696,401257.6
2454954.322091818,401336.06
2454954.32277304,401415.28
2454954.3234541616,401358.1
2454954.3241352835,401236.5
2454954.324816505,401132.4
2454954.3254976273,401407.56
2454954.3261788487,401364.5
2454954.326859871,401129.8
2454954.3275409928,401263.9
2454954.3282221146,401394.66
2454954.3289033365,401214.4
2454954.3295844584,401250.56
2454954.33026558,401369.5
2454954.330946802,401310.06
2454954.331627924,401431.4
2454954.3323089457,401216.78
2454954.3329901677,401311.03
2454954.3336712895,401514.22
2454954.3343524113,401462.56
2454954.3350336333,401424.4
2454954.335714755,401272.5
2454954.336395877,401303.34
2454954.337076999,401427.47
2454954.3377581206,401322.66
2454954.3384392424,401300.97
2454954.3391203643,401286.94
2454954.3398015862,401467.75
2454954.340482708,401289.4
2454954.34116383,401280.3
2454954.341845052,401397.4
2454954.3425261737,401261.97
2454954.3432071954,401242.16
2454954.3438884174,401284.8
2454954.344569539,401168.0
2454954.345250661,401326.34
2454954.345931883,401192.97
2454954.346613005,401505.44
2454954.3472941266,401577.78
2454954.3479753486,401490.25
2454954.3486563703,401555.75
2454954.3493374926,401251.62
2454954.350018714,401464.12
2454954.350699836,401431.75
2454954.3513809578,401282.56
2454954.3520621797,401330.97
2454954.3527433015,401366.34
2454954.3534245235,401252.28
2454954.3541054456,401209.6
2454954.354786667,401406.9
2454954.3554677893,401486.62
2454954.356149011,401434.62
2454954.356830133,401322.25
2454954.357511255,401374.8
2454954.3581924764,401216.12
2454954.3588735983,401424.7
2454954.3595546205,401373.12
2454954.3602358424,401486.28
2454954.3609169642,401257.78
2454954.361598086,401619.97
2454954.3622793076,401274.8
2454954.36296043,401289.78
2454954.3636415517,401361.9
2454954.3643226735,401389.56
2454954.3650037954,401441.25
2454954.365684917,401366.66
2454954.366366039,401301.0
2454954.367047261,401442.97
2454954.367728383,401393.22
2454954.3684095046,401363.12
2454954.3690907266,401337.84
2454954.3697718484,401183.78
2454954.37045287,401457.25
2454954.371133992,401362.28
2454954.371815214,401370.6
2454954.372496336,401145.12
2454954.3731774576,401444.38
2454954.3738586796,401363.7
2454954.3745398014,401205.38
2454954.375220923,401256.6
2454954.375902045,401334.28
2454954.376583167,401190.44
2454954.3772642887,401300.9
2454954.3779455107,401425.22
2454954.3786266325,401300.7
2454954.3793077543,401279.44
2454954.3799889763,401240.84
2454954.380670098,401379.9
2454954.38135112,401359.1
2454954.382032342,401250.2
2454954.3827134636,401520.94
2454954.3833945855,401391.84
2454954.3840758074,401280.03
2454954.3847569292,401274.7
2454954.385438151,401414.78
2454954.386119273,401476.2
2454954.386800395,401291.0
2454954.3874814166,401335.53
2454954.3881626385,401353.38
2454954.3888437604,401295.28
2454954.3895249823,401245.6
2454954.390206104,401315.7
2454954.390887226,401264.97
2454954.391568348,401315.7
2454954.3922495698,401348.56
2454954.3929305915,401432.56
2454954.3936117133,401276.62
2454954.3942929353,401342.0
2454954.394974057,401425.8
2454954.395655179,401314.75
2454954.396336401,401381.44
2454954.3970175227,401293.16
2454954.3976986445,401438.22
2454954.3983797664,401301.6
2454954.399060888,401367.16
2454954.39974201,401239.9
2454954.400423132,401389.03
2454954.401104354,401299.03
2454954.4017854757,401406.38
2454954.402466598,401305.75
2454954.4031478195,401410.84
2454954.4038288416,401323.84
2454954.4045099635,401538.06
2454954.405191185,401284.2
2454954.405872307,401326.34
2454954.4065534286,401451.97
2454954.4072346506,401472.34
2454954.4079157724,401362.66
2454954.4085969944,401432.1
2454954.4092779164,401279.4
2454954.4099591384,401325.7
2454954.41064026,401397.12
2454954.4113214817,401281.72
2454954.412002604,401281.56
2454954.4126837254,401449.7
2454954.4133649473,401406.03
2454954.414046069,401143.06
2454954.4147270913,401236.9
2454954.4154083133,401578.78
2454954.416089435,401302.84
2454954.416770557,401226.94
2454954.4174517784,401609.56
2454954.4181329007,401341.28
2454954.418814022,401411.84
2454954.419495244,401378.34
2454954.420176266,401178.72
2454954.420857388,401423.47
2454954.42153861,401143.44
2454954.422219732,401352.78
2454954.4229008537,401370.47
2454954.4235820756,401261.6
2454954.4242631975,401414.1
2454954.4249443193,401218.62
2454954.425625441,401300.56
2454954.426306563,401233.16
2454954.426987685,401386.78
2454954.4276688066,401492.66
2454954.4283500286,401281.66
2454954.4290311504,401418.25
2454954.4297122722,401424.06
2454954.430393494,401529.44
2454954.431074516,401405.34
2454954.4317556378,401299.53
2454954.4324368597,401346.88
2454954.4331179815,401644.06
2454954.4337991034,401422.25
2454954.4344803253,401439.28
2454954.435161447,401300.28
2454954.435842569,401442.06
2454954.4365235907,401323.06
2454954.4372048127,401352.53
2454954.4378859345,401254.56
2454954.4385670563,401348.7
2454954.4392482783,401369.78
2454954.4399294,401341.0
2454954.440610622,401430.4
2454954.441291744,401262.75
2454954.4419727656,401251.22
2454954.4426538874,401245.7
2454954.4433351094,401300.4
2454954.444016231,401259.5
2454954.444697453,401458.44
2454954.445378575,401258.0
2454954.446059697,401355.44
2454954.446740919,401277.4
2454954.4474219405,401356.7
2454954.4481030623,401263.84
2454954.4487842843,401339.9
2454954.449465406,401467.56
2454954.450146528,401434.75
2454954.45082775,401306.8
2454954.4515088717,401273.56
2454954.4521899936,401494.03
2454954.4528711154,401106.9
2454954.4535522372,401454.6
2454954.454233359,401427.97
2454954.454914481,401299.38
2454954.455595703,401188.1
2454954.4562768247,401404.4
2454954.4569579465,401313.62
2454954.4576391685,401238.2
2454954.45832019,401360.16
2454954.459001312,401395.3
2454954.459682534,401344.62
2454954.460363656,401349.72
2454954.4610447777,401308.84
2454954.4617258995,401355.62
2454954.4624071214,401264.12
2454954.4630882433,401522.84
2454954.463769365,401264.25
2454954.464450487,401285.03
2454954.465131609,401305.28
2454954.4658127306,401400.44
2454954.4664939526,401268.38
2454954.4671750744,401240.44
2454954.467856196,401317.78
2454954.468537418,401295.34
2454954.46921854,401318.97
2454954.4698995617,401374.97
2454954.4705807837,401363.6
2454954.4712619055,401289.7
2454954.4719430273,401326.7
2454954.4726242493,401464.56
2454954.473305371,401355.56
2454954.473986593,401399.44
2454954.474667715,401260.7
2454954.4753487366,401378.53
2454954.4760298585,401327.84
2454954.4767110804,401302.6
2454954.4773922022,401267.03
2454954.478073424,401339.94
2454954.478754546,401284.97
2454954.479435668,401236.94
2454954.4801167897,401370.62
2454954.4807979115,401257.66
2454954.4814790334,401189.7
2454954.4821602553,401586.3
2454954.482841377,401378.84
2454954.483522499,401323.6
2454954.484203621,401257.78
2454954.4848848428,401340.56
2454954.4855659646,401184.78
2454954.4862469863,401436.1
2454954.4869282083,401262.28
2454954.48760933,401329.94
2454954.488290452,401240.28
2454954.4889715738,401374.7
2454954.4896527957,401315.84
2454954.4903339176,401282.72
2454954.4910150394,401463.9
2454954.491696161,401418.78
2454954.492377283,401167.38
2454954.493058405,401378.94
2454954.493739627,401218.72
2454954.4944207487,401514.78
2454954.4951018705,401464.06
2454954.4957830925,401304.9
2454954.4964642143,401486.75
2454954.497145236,401454.38
2454954.4978263583,401496.12
2454954.49850758,401507.6
2454954.4991887016,401418.88
2454954.4998699236,401290.5
2454954.5005510454,401348.9
2454954.5012321672,401463.72
2454954.501913389,401143.44
2454954.502594411,401364.8
2454954.5032755327,401322.56
2454954.5039567547,401326.56
2454954.5046378765,401347.38
2454954.5053189984,401399.84
2454954.5060002203,401319.34
2454954.506681342,401320.34
2454954.507362464,401193.1
2454954.508043586,401420.2
2454954.5087247076,401369.88
2454954.5094058295,401525.97
2454954.5100870514,401483.5
2454954.5107681733,401393.97
2454954.511449295,401258.6
2454954.512130517,401263.44
2454954.512811639,401264.62
2454954.5134926606,401337.47
2454954.5141738825,401254.97
2454954.5148550044,401190.9
2454954.515536126,401358.9
2454954.516217248,401293.12
2454954.51689847,401440.53
2454954.517579592,401565.6
2454954.5182607137,401216.3
2454954.5189418355,401351.2
2454954.5196229573,401251.78
2454954.520304079,401351.66
2454954.520985301,401267.25
2454954.521666423,401381.22
2454954.522347545,401385.6
2454954.5230287667,401310.28
2454954.5237098886,401380.5
2454954.5243909103,401312.72
2454954.5250720326,401311.28
2454954.525753254,401383.22
2454954.526434376,401164.2
2454954.5271154977,401310.38
2454954.5277967197,401369.44
2454954.5284778415,401445.34
2454954.5291590635,401401.97
2454954.529840085,401338.3
2454954.530521207,401418.5
2454954.5312023293,401284.6
2454954.531883551,401201.6
2454954.5325646726,401497.1
2454954.5332458946,401291.66
2454954.5339270164,401363.28
2454954.5346081383,401345.44
2454954.53528936,401383.22
2454954.535970382,401387.9
2454954.5366515038,401321.0
2454954.5373326256,401386.12
2454954.5380138475,401435.38
2454954.5386949694,401474.47
2454954.5393761913,401280.53
2454954.540057313,401293.72
2454954.540738435,401420.8
2454954.5414194567,401477.1
2454954.5421006787,401371.1
2454954.5427818005,401517.16
2454954.5434629223,401373.0
2454954.5441441443,401497.06
2454954.544825266,401285.78
2454954.545506388,401417.72
2454954.54618761,401261.38
2454954.5468686316,401227.75
2454954.5475497534,401168.2
2454954.5482309754,401369.38
2454954.5489120972,401404.2
2454954.549593219,401294.12
2454954.550274441,401301.38
2454954.550955563,401248.56
2454954.5516366847,401257.03
2454954.552317707,401251.7
2454954.5529989284,401294.2
2454954.55368005,401367.56
2454954.554361172,401374.62
2454954.555042394,401456.97
2454954.555723516,401365.0
2454954.5564046376,401454.34
2454954.5570858596,401301.72
2454954.5577668813,401274.94
2454954.558448003,401371.0
2454954.559129225,401367.06
2454954.559810347,401415.34
2454954.5604914688,401283.56
2454954.5611726907,401326.62
2454954.5618538125,401342.94
2454954.5625350345,401343.62
2454954.563216056,401331.72
2454954.563897178,401424.88
2454954.5645783,401339.75
2454954.565259522,401266.4
2454954.5659406437,401197.94
2454954.5666218656,401395.97
2454954.5673029874,401588.2
2454954.5679841093,401435.8
2454954.568665131,401354.78
2454954.569346353,401407.56
2454954.570027475,401542.06
2454954.5707086967,401392.3
2454954.5713898186,401268.7
2454954.5720709404,401337.56
2454954.572752062,401383.03
2454954.573433284,401313.44
2454954.574114306,401800.53
2454954.5747954277,401328.2
2454954.5754766497,401262.06
2454954.5761577715,401213.22
2454954.5768388934,401406.03
2454954.5775201153,401247.16
2454954.578201237,401270.62
2454954.578882359,401404.22
2454954.5795633807,401331.6
2454954.5802446026,401340.94
2454954.5809257245,401288.56
2454954.5816068463,401568.97
2454954.5822880683,401291.03
2454954.58296919,401381.25
2454954.583650312,401389.2
2454954.584331534,401377.78
2454954.5850125556,401249.34
2454954.5856936774,401571.2
2454954.5863748994,401232.8
2454954.587056021,401616.47
2454954.587737143,401533.75
2454954.588418365,401413.5
2454954.589099487,401359.2
2454954.5897806087,401326.03
2454954.5904616304,401490.03
2454954.5911428523,401379.22
2454954.591823974,401303.25
2454954.592505196,401311.06
2454954.593186318,401309.22
2454954.59386744,401265.88
2454954.5945486617,401219.84
2454954.5952297836,401187.44
2454954.5959108053,401301.5
2454954.596592027,401173.56
2454954.597273149,401406.47
2454954.597954271,401297.5
2454954.598635493,401435.8
2454954.5993166147,401308.22
2454954.5999977365,401584.0
2454954.600678958,401264.66
2454954.60135998,401433.16
2454954.602041102,401338.03
2454954.602722324,401268.78
2454954.603403446,401176.44
2454954.6040845676,401359.22
2454954.604765789,401381.72
2454954.6054469114,401219.72
2454954.6061280333,401384.5
2454954.606809155,401400.44
2454954.607490277,401301.78
2454954.6081713988,401206.2
2454954.6088525206,401383.66
2454954.609533742,401385.1
2454954.6102148644,401312.2
2454954.610895986,401349.72
2454954.611577208,401248.9
2454954.6122583295,401474.1
2454954.6129393517,401322.03
2454954.6136205737,401381.47
2454954.614301695,401199.66
2454954.6149828173,401258.8
2454954.615663939,401582.22
2454954.616345161,401322.28
2454954.6170262825,401326.34
2454954.6177075044,401300.22
